open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
1760996700000,0.199060,0.199060,0.198310,0.198730,41721119,1760997599999,8288185.777290,11148,17040266,3384544.271680,0
1760997600000,0.198740,0.199830,0.198400,0.199780,52608835,1760998499999,10465922.464490,17447,32497577,6464166.825660,0
1760998500000,0.199790,0.200200,0.199450,0.199500,33746840,1760999399999,6743971.758750,11394,12160510,2430417.555060,0
1760999400000,0.199500,0.200460,0.199480,0.200430,22557372,1761000299999,4510391.831190,9165,13117854,2623129.794410,0
1761000300000,0.200420,0.200460,0.200040,0.200230,21696860,1761001199999,4344694.669600,7174,9097897,1821861.879140,0
1761001200000,0.200240,0.200320,0.199480,0.199660,23055616,1761002099999,4608067.786030,9366,9099835,1818898.033370,0
1761002100000,0.199660,0.200040,0.199390,0.200030,27508383,1761002999999,5491657.800770,8720,12314108,2458430.681880,0
1761003000000,0.200040,0.200250,0.199630,0.199850,33014732,1761003899999,6601959.640500,9944,15508976,3101773.321740,0
1761003900000,0.199850,0.200090,0.199560,0.199910,25824862,1761004799999,5162065.595050,8439,11350669,2269019.575810,0
1761004800000,0.199910,0.199980,0.199070,0.199160,68085084,1761005699999,13582990.141570,17750,21620543,4313771.282820,0
1761005700000,0.199160,0.200060,0.199150,0.199910,33350679,1761006599999,6661560.256820,12734,18623899,3719678.200960,0
1761006600000,0.199920,0.200660,0.199790,0.200500,32348043,1761007499999,6480292.259230,11898,20763562,4159811.837370,0
1761007500000,0.200500,0.200580,0.199970,0.199970,17946633,1761008399999,3593716.126240,7807,8224349,1647041.352090,0
1761008400000,0.199970,0.200070,0.198440,0.198510,71290773,1761009299999,14189730.101850,20557,27228215,5419362.919360,0
1761009300000,0.198510,0.199520,0.198480,0.199420,28519317,1761010199999,5677207.779830,10632,18247833,3633259.844510,0
1761010200000,0.199430,0.199540,0.198710,0.198970,31234732,1761011099999,6216811.383840,10756,13566610,2700364.336350,0
1761011100000,0.198980,0.199270,0.197200,0.198150,106401563,1761011999999,21067185.855230,24324,42795839,8473913.716740,0
1761012000000,0.198140,0.198240,0.196710,0.197150,91150273,1761012899999,17981597.666860,24447,43104997,8503079.444730,0
1761012900000,0.197150,0.197260,0.196120,0.196800,70293074,1761013799999,13824409.847750,19169,30386259,5976312.390960,0
1761013800000,0.196790,0.197610,0.196400,0.197080,68311555,1761014699999,13464336.254360,18111,34343702,6767185.404120,0
1761014700000,0.197090,0.197220,0.196130,0.196270,35907106,1761015599999,7060663.599450,13787,16372881,3220236.912360,0
1761015600000,0.196280,0.196830,0.195950,0.196670,57281109,1761016499999,11248065.628500,18873,28290904,5557143.247000,0
1761016500000,0.196670,0.197330,0.196610,0.196940,38566265,1761017399999,7593323.994800,14131,20791779,4094236.969720,0
1761017400000,0.196930,0.197140,0.196480,0.196790,21188408,1761018299999,4171088.559000,10904,9942624,1957201.964370,0
1761018300000,0.196780,0.196780,0.195720,0.196500,93235790,1761019199999,18300364.689210,20667,43855652,8607389.400530,0
1761019200000,0.196500,0.196550,0.193370,0.194340,369316154,1761020099999,71870249.047380,81296,162932227,31705160.363730,0
1761020100000,0.194350,0.194550,0.193430,0.194330,115802736,1761020999999,22470462.566780,31737,54303761,10536605.013780,0
1761021000000,0.194320,0.194370,0.192960,0.193370,107553129,1761021899999,20806792.689400,32520,51751293,10011956.558310,0
1761021900000,0.193360,0.193730,0.192710,0.193140,103369617,1761022799999,19966186.032610,30471,44114225,8522893.863980,0
1761022800000,0.193140,0.193740,0.192820,0.193390,87894980,1761023699999,16987375.576710,28393,43447050,8396839.613910,0
1761023700000,0.193380,0.193920,0.192980,0.193600,85424464,1761024599999,16535213.850530,23240,48907421,9467738.830160,0
1761024600000,0.193600,0.193940,0.193200,0.193580,64836001,1761025499999,12553914.873140,20813,32637750,6319181.387950,0
1761025500000,0.193580,0.193990,0.193250,0.193500,34035233,1761026399999,6588498.846720,13128,15670273,3033704.296520,0
1761026400000,0.193510,0.193570,0.193010,0.193150,35894245,1761027299999,6936502.029360,15015,17729134,3425882.194380,0
1761027300000,0.193160,0.194470,0.193010,0.193910,70382149,1761028199999,13649377.254810,20734,40527320,7858947.174560,0
1761028200000,0.193920,0.194370,0.193780,0.193840,42785556,1761029099999,8304360.881000,13513,18777548,3645051.808730,0
1761029100000,0.193840,0.194150,0.193520,0.193800,36618135,1761029999999,7097121.004390,11725,15362225,2978408.829750,0
1761030000000,0.193790,0.193960,0.193210,0.193260,38274373,1761030899999,7409558.929540,14206,15995233,3097011.959890,0
1761030900000,0.193260,0.194130,0.193260,0.194090,25568529,1761031799999,4954326.631050,11677,16079696,3114974.710270,0
1761031800000,0.194100,0.194410,0.193750,0.193880,38366497,1761032699999,7447542.872180,12346,22533594,4374247.286830,0
1761032700000,0.193880,0.194390,0.193790,0.194160,21339812,1761033599999,4144440.137340,8923,11352791,2204857.489940,0
1761033600000,0.194160,0.194180,0.193200,0.193320,50069527,1761034499999,9694026.858650,14505,23198918,4491260.562920,0
1761034500000,0.193320,0.193670,0.192920,0.193180,35369307,1761035399999,6835472.243130,12105,17037100,3292994.334150,0
1761035400000,0.193180,0.193180,0.192100,0.192250,90680593,1761036299999,17460831.558830,20745,40002418,7702270.707720,0
1761036300000,0.192260,0.193520,0.191990,0.193150,62033630,1761037199999,11957130.364720,15951,32575460,6281236.593280,0
1761037200000,0.193140,0.193440,0.192660,0.193330,36799507,1761038099999,7102878.478780,11734,21336757,4118266.256980,0
1761038100000,0.193330,0.193830,0.193060,0.193600,32518412,1761038999999,6291213.765740,9495,15864254,3069005.926490,0
1761039000000,0.193600,0.193790,0.193290,0.193500,30325635,1761039899999,5868282.449930,9746,11727522,2269641.923270,0
1761039900000,0.193500,0.193800,0.193380,0.193500,17599837,1761040799999,3406520.377250,6454,8263786,1599666.219750,0
1761040800000,0.193500,0.194000,0.193290,0.193610,28754682,1761041699999,5569314.390290,10778,16363244,3169321.573030,0
1761041700000,0.193620,0.193790,0.193040,0.193100,21797375,1761042599999,4214343.087870,8874,9792272,1893202.133120,0
1761042600000,0.193100,0.194320,0.193070,0.193740,58989847,1761043499999,11435185.765020,15534,34791017,6744456.818000,0
1761043500000,0.193740,0.195280,0.193740,0.194300,147520730,1761044399999,28724179.615960,27872,67186975,13082732.961760,0
1761044400000,0.194290,0.194340,0.193170,0.193470,65097933,1761045299999,12602912.516870,17657,37261508,7213626.905270,0
1761045300000,0.193480,0.194080,0.193280,0.193780,42440891,1761046199999,8220032.109670,12260,24787072,4801003.991990,0
1761046200000,0.193780,0.194440,0.193410,0.193940,64336712,1761047099999,12483568.493720,15168,38836395,7536225.998150,0
1761047100000,0.193950,0.194700,0.193940,0.194410,31714704,1761047999999,6165440.501710,10276,14525127,2823422.801940,0
1761048000000,0.194410,0.194760,0.194070,0.194360,32310303,1761048899999,6279746.024910,12338,14737477,2864097.295930,0
1761048900000,0.194360,0.196380,0.194340,0.195510,127819100,1761049799999,25012138.563740,28887,64922070,12702363.099460,0
1761049800000,0.195510,0.196190,0.194940,0.196030,61769068,1761050699999,12079852.501430,20271,32626808,6381155.472550,0
1761050700000,0.196030,0.196220,0.194490,0.194580,75428973,1761051599999,14726264.840220,21808,30788712,6010309.006090,0
1761051600000,0.194570,0.195270,0.193540,0.194750,110905292,1761052499999,21567681.525520,29678,49268416,9582981.201630,0
1761052500000,0.194750,0.195340,0.194510,0.195220,53555971,1761053399999,10442993.017670,17624,25826287,5035920.008200,0
1761053400000,0.195230,0.195980,0.194250,0.195100,96575472,1761054299999,18847719.620940,33337,39559357,7719486.503580,0
1761054300000,0.195090,0.195090,0.193950,0.194830,107936134,1761055199999,20997878.633900,32819,48096819,9358623.985510,0
1761055200000,0.194840,0.198140,0.194810,0.198020,242695819,1761056099999,47774803.580120,51699,134444389,26464811.934870,0
1761056100000,0.198010,0.199450,0.197040,0.197040,270946960,1761056999999,53718595.448520,54866,129777923,25731734.045910,0
1761057000000,0.197050,0.198700,0.197000,0.198300,81866296,1761057899999,16211633.844590,28247,44949053,8902267.845100,0
1761057900000,0.198300,0.203490,0.197750,0.202970,330960234,1761058799999,66629614.527620,70097,169583480,34136795.208460,0
1761058800000,0.202980,0.204610,0.201680,0.203690,342164514,1761059699999,69573878.143610,83787,176309178,35849014.139720,0
1761059700000,0.203690,0.205460,0.203190,0.204680,184161472,1761060599999,37667770.922250,50782,98645429,20172607.913080,0
1761060600000,0.204680,0.205420,0.203210,0.205100,179145158,1761061499999,36594377.381220,44642,83460653,17052746.941910,0
1761061500000,0.205100,0.205560,0.203840,0.204330,98544445,1761062399999,20174367.195970,29140,43147206,8832348.893690,0
1761062400000,0.204330,0.204870,0.203100,0.204840,145315928,1761063299999,29654177.581600,39904,65301441,13326204.808000,0
1761063300000,0.204850,0.204930,0.203990,0.204400,98616886,1761064199999,20167406.104400,26690,43438733,8883710.997150,0
1761064200000,0.204410,0.204720,0.203340,0.203840,105760749,1761065099999,21577697.167010,28813,50188869,10239696.842100,0
1761065100000,0.203840,0.204490,0.200300,0.200860,247655220,1761065999999,50068502.494610,54909,104761295,21174870.741540,0
1761066000000,0.200860,0.202440,0.200330,0.201720,194288097,1761066899999,39156570.747890,54596,94823684,19110322.423120,0
1761066900000,0.201720,0.201910,0.198970,0.201120,289987937,1761067799999,58046308.346290,62615,120151971,24059860.413130,0
1761067800000,0.201130,0.201980,0.200540,0.201750,104710168,1761068699999,21073930.758580,29335,59793039,12037576.171280,0
1761068700000,0.201750,0.202000,0.201050,0.201390,60817083,1761069599999,12255083.544560,19226,31771257,6403728.107970,0
1761069600000,0.201390,0.201900,0.200490,0.200840,70206742,1761070499999,14125176.991650,23435,38926963,7833153.866480,0
1761070500000,0.200830,0.201720,0.200650,0.201050,52255855,1761071399999,10511943.361000,18373,22641277,4554812.432170,0
1761071400000,0.201050,0.201390,0.200570,0.200910,55131190,1761072299999,11083782.441830,16811,29805928,5992696.654880,0
1761072300000,0.200900,0.201810,0.200850,0.201730,32033289,1761073199999,6452876.650870,11085,20464609,4122098.717750,0
1761073200000,0.201720,0.202050,0.201500,0.202040,22958135,1761074099999,4631308.599670,9584,13296288,2682289.577430,0
1761074100000,0.202050,0.202290,0.201020,0.201450,39819771,1761074999999,8031179.057560,13442,17083156,3445923.232450,0
1761075000000,0.201440,0.201940,0.201220,0.201630,21949975,1761075899999,4424850.015690,11364,13417865,2704968.569700,0
1761075900000,0.201630,0.202060,0.201380,0.201420,17608737,1761076799999,3552073.983510,9592,9041337,1824185.519780,0
1761076800000,0.201420,0.201690,0.200210,0.200860,52502402,1761077699999,10551577.022260,19760,26447363,5315930.523210,0
1761077700000,0.200860,0.200940,0.198630,0.199650,119071686,1761078599999,23754215.143150,33632,53661139,10705614.211280,0
1761078600000,0.199640,0.200110,0.199000,0.199690,50531127,1761079499999,10082350.234260,18092,26172911,5223561.782810,0
1761079500000,0.199680,0.199820,0.199020,0.199400,29173681,1761080399999,5820283.108510,12868,13689545,2731143.767690,0
1761080400000,0.199390,0.200370,0.199170,0.200220,36788862,1761081299999,7353672.367990,13149,18285532,3655062.058610,0
1761081300000,0.200210,0.200390,0.195130,0.197700,330363200,1761082199999,65147419.437500,60668,142345874,28079865.365940,0
1761082200000,0.197690,0.198950,0.197300,0.198910,65443868,1761083099999,12978531.874610,18325,33366962,6618152.091840,0
1761083100000,0.198900,0.199100,0.198580,0.198920,16611523,1761083999999,3302759.083360,8135,7947298,1580104.430400,0
1761084000000,0.198910,0.199320,0.197540,0.198290,68641326,1761084899999,13616754.220590,20741,28649930,5683850.229810,0
1761084900000,0.198280,0.198710,0.196430,0.196750,78753982,1761085799999,15552335.305280,24141,34079692,6728321.812710,0
1761085800000,0.196750,0.197300,0.194800,0.195860,220983738,1761086699999,43287586.128160,54965,105949789,20751295.654030,0
1761086700000,0.195870,0.196760,0.195570,0.195770,54998892,1761087599999,10787985.030110,21132,26693132,5236406.362630,0
1761087600000,0.195770,0.196400,0.195460,0.196050,54403488,1761088499999,10660203.308900,21154,28947961,5672017.563140,0
1761088500000,0.196050,0.196480,0.195310,0.195340,63616957,1761089399999,12462927.220980,23154,28912750,5664166.773280,0
1761089400000,0.195340,0.195390,0.193530,0.194000,187299194,1761090299999,36376375.028720,46649,82208135,15962089.879430,0
1761090300000,0.194010,0.194700,0.193690,0.194180,75508885,1761091199999,14663947.490830,23329,39082042,7589463.956870,0
1761091200000,0.194170,0.195320,0.193890,0.195160,99960495,1761092099999,19462096.625030,27761,53130889,10344443.093490,0
1761092100000,0.195150,0.195170,0.193400,0.193710,63401611,1761092999999,12322225.942160,21740,28950725,5628544.028970,0
1761093000000,0.193720,0.194600,0.192340,0.193190,169450901,1761093899999,32739952.754030,44231,83082866,16052826.672790,0
1761093900000,0.193200,0.193770,0.193090,0.193440,45013712,1761094799999,8706956.374700,20795,22534694,4358954.781920,0
1761094800000,0.193440,0.195000,0.193370,0.194640,75869447,1761095699999,14739772.685030,26835,42510984,8258952.676240,0
1761095700000,0.194630,0.194630,0.193200,0.194070,63630406,1761096599999,12334348.131560,23826,31382545,6082161.144010,0
1761096600000,0.194060,0.194240,0.193500,0.194210,30305650,1761097499999,5875736.720850,15064,15393794,2984657.157950,0
1761097500000,0.194210,0.194870,0.194000,0.194480,64376177,1761098399999,12513238.841020,18779,31783943,6178012.772270,0
1761098400000,0.194490,0.195100,0.194200,0.195040,56238644,1761099299999,10943240.975200,19204,29028111,5648795.581010,0
1761099300000,0.195040,0.195040,0.194550,0.194800,36055197,1761100199999,7024224.162710,12922,16876553,3287638.794170,0
1761100200000,0.194810,0.194810,0.194200,0.194270,26541974,1761101099999,5160159.431610,11331,11457944,2227629.843000,0
1761101100000,0.194260,0.194600,0.194140,0.194200,28136280,1761101999999,5468517.088290,11799,16009834,3111857.638390,0
1761102000000,0.194210,0.194220,0.192830,0.192910,59243125,1761102899999,11460532.404590,17230,18509649,3581926.220540,0
1761102900000,0.192910,0.193640,0.192500,0.193400,54368449,1761103799999,10492675.170280,17338,27698975,5346555.092100,0
1761103800000,0.193400,0.193650,0.192730,0.192970,48930789,1761104699999,9450798.122050,14077,18798520,3630709.307160,0
1761104700000,0.192970,0.193780,0.192870,0.193670,35888969,1761105599999,6941077.607000,13891,21125216,4085633.382720,0
1761105600000,0.193670,0.194800,0.193540,0.194400,74684627,1761106499999,14506720.457830,20306,46991897,9126378.092770,0
1761106500000,0.194410,0.194610,0.194110,0.194320,40434859,1761107399999,7857023.805190,13638,16481486,3202415.527300,0
1761107400000,0.194310,0.195160,0.194270,0.194740,45645929,1761108299999,8893239.236840,13401,27717416,5400951.445130,0
1761108300000,0.194740,0.194850,0.194570,0.194740,35248762,1761109199999,6862972.865840,10099,20344974,3961341.741410,0
