open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
1761003900000,3979.61,3983.10,3973.82,3977.54,7193.185,1761004799999,28616177.04029,19797,3270.410,13010320.84663,0
1761004800000,3977.54,3977.55,3959.81,3963.03,25123.164,1761005699999,99703823.62386,41994,8031.416,31875765.93719,0
1761005700000,3963.03,3977.00,3963.03,3975.90,18004.950,1761006599999,71519545.79348,34782,9658.312,38367570.42660,0
1761006600000,3975.89,3984.68,3969.00,3979.72,13519.941,1761007499999,53797786.63867,31267,6659.182,26499181.03644,0
1761007500000,3979.72,3980.19,3970.20,3970.51,8333.124,1761008399999,33124023.51139,19928,3972.680,15790408.48987,0
1761008400000,3970.50,3972.46,3952.14,3955.20,32073.743,1761009299999,127005454.19188,56371,11627.870,46042608.82065,0
1761009300000,3955.21,3964.08,3952.87,3961.73,13015.840,1761010199999,51534579.56482,27332,7436.974,29444832.17302,0
1761010200000,3961.73,3963.10,3950.53,3956.50,18374.162,1761011099999,72696389.56082,32831,8516.703,33699217.71661,0
1761011100000,3956.50,3959.52,3933.00,3946.56,65300.157,1761011999999,257572865.55785,82240,23374.233,92211369.04933,0
1761012000000,3946.56,3949.51,3926.20,3936.40,40455.717,1761012899999,159153020.51267,68072,20269.101,79739346.92961,0
1761012900000,3936.40,3938.18,3923.00,3936.33,36721.806,1761013799999,144342264.42472,61869,19942.577,78384222.69348,0
1761013800000,3936.32,3946.08,3932.67,3937.34,29407.766,1761014699999,115857962.34942,49664,15379.254,60587269.62909,0
1761014700000,3937.34,3940.26,3927.86,3929.71,23420.632,1761015599999,92089720.08988,42336,9342.889,36737638.09872,0
1761015600000,3929.71,3936.38,3926.52,3931.84,18185.606,1761016499999,71487735.63410,40785,9847.686,38710500.95866,0
1761016500000,3931.83,3941.86,3928.53,3934.15,16426.982,1761017399999,64626298.63418,36620,9371.356,36870044.12232,0
1761017400000,3934.16,3939.43,3931.24,3933.78,11884.388,1761018299999,46770765.50251,30884,6407.453,25215721.47495,0
1761018300000,3933.79,3933.79,3918.00,3921.41,39035.630,1761019199999,153175730.57773,58530,13037.843,51168522.28787,0
1761019200000,3921.42,3921.42,3864.92,3877.09,226800.442,1761020099999,881594989.39978,279871,93887.661,364857109.38401,0
1761020100000,3877.09,3878.54,3865.52,3875.34,48024.217,1761020999999,185949787.87624,124916,23168.638,89710573.96539,0
1761021000000,3875.33,3875.54,3851.22,3856.16,80145.194,1761021899999,309331996.28347,123486,33767.168,130323345.41217,0
1761021900000,3856.16,3859.51,3841.50,3849.22,82407.340,1761022799999,317208401.13956,116411,36761.700,141505444.16031,0
1761022800000,3849.22,3856.81,3838.21,3854.36,58226.501,1761023699999,224070103.47782,97831,28823.040,110936187.15887,0
1761023700000,3854.36,3864.98,3849.42,3861.76,58762.172,1761024599999,226735551.95217,83707,33195.641,128089855.20904,0
1761024600000,3861.77,3868.00,3846.63,3864.07,72112.859,1761025499999,278316356.54921,86865,36323.591,140190288.84351,0
1761025500000,3864.07,3872.22,3858.44,3862.04,43397.343,1761026399999,167823638.92415,55647,19238.367,74392639.11888,0
1761026400000,3862.04,3863.30,3853.26,3862.19,22202.538,1761027299999,85662407.78795,44908,12481.321,48154781.13700,0
