open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
1760970600000,111220.90,111249.70,110928.00,111041.20,1186.901,1760971499999,131861976.63850,48773,604.169,67130099.99960,0
1760971500000,111041.20,111350.00,111041.20,111153.40,1201.697,1760972399999,133636262.59590,40492,593.962,66049447.59670,0
1760972400000,111153.30,111552.30,110949.50,110969.10,3057.905,1760973299999,340386390.79190,66904,1341.582,149341587.68100,0
1760973300000,110969.80,111256.00,110936.00,111231.40,1234.032,1760974199999,137106212.78610,45316,675.704,75069020.14660,0
1760974200000,111231.30,111324.70,111117.80,111316.00,673.056,1760975099999,74877472.11040,36113,314.387,34977098.27750,0
1760975100000,111316.10,111649.00,111052.40,111079.10,2300.302,1760975999999,256247307.99040,81817,1060.151,118113975.40940,0
1760976000000,111079.20,111255.00,110500.00,111000.10,4397.967,1760976899999,487550475.74230,126035,2027.629,224795054.85580,0
1760976900000,111000.20,111225.80,110816.40,110928.80,1684.047,1760977799999,187009565.55110,71254,727.771,80821724.58850,0
1760977800000,110928.80,110928.80,110326.20,110429.00,4744.273,1760978699999,524870686.88050,113045,1811.188,200383940.67070,0
1760978700000,110429.10,110660.00,110050.00,110634.30,3755.492,1760979599999,414144181.73940,104781,2000.099,220586780.96090,0
1760979600000,110634.30,111042.50,110435.00,110516.60,2491.881,1760980499999,275932552.61490,80843,1245.376,137915308.32980,0
1760980500000,110516.70,110614.80,110250.00,110322.50,1084.733,1760981399999,119767996.78240,46625,404.911,44714930.08770,0
1760981400000,110322.60,110345.10,109800.00,109890.10,2236.511,1760982299999,245959105.83440,66834,941.282,103522618.32120,0
1760982300000,109890.00,110452.00,109872.20,110244.10,2176.033,1760983199999,239908075.46810,66180,1232.919,135910847.72320,0
1760983200000,110244.20,110504.50,110211.60,110281.00,788.115,1760984099999,86965840.51060,38730,399.442,44079603.47670,0
1760984100000,110281.00,110646.30,110160.00,110612.40,879.185,1760984999999,97052171.62150,40768,575.828,63577866.22740,0
1760985000000,110612.40,110772.00,110522.40,110729.90,924.268,1760985899999,102273880.49600,38205,477.660,52855787.91270,0
1760985900000,110729.90,110927.30,110672.60,110877.70,748.614,1760986799999,82961060.15710,34198,360.949,40001522.66800,0
1760986800000,110877.70,111047.50,110659.20,110747.00,1078.048,1760987699999,119531227.50680,40123,491.808,54536928.31880,0
1760987700000,110747.00,110785.00,110466.00,110750.10,852.745,1760988599999,94327069.81510,34715,445.293,49257582.72730,0
1760988600000,110750.10,110892.40,110660.40,110795.00,675.279,1760989499999,74808734.43530,32606,329.519,36506890.12290,0
1760989500000,110795.00,110900.00,110709.30,110735.00,862.782,1760990399999,95585499.50300,37840,438.234,48549863.25340,0
1760990400000,110735.10,111215.30,110585.30,110944.10,1416.968,1760991299999,157191596.19130,52288,811.230,90012045.42960,0
1760991300000,110944.20,111040.50,110837.30,110973.70,784.014,1760992199999,86988157.09090,28019,358.637,39784420.37690,0
1760992200000,110973.70,111038.90,110863.90,111038.90,309.517,1760993099999,34338240.42110,15544,170.049,18865081.16420,0
1760993100000,111039.00,111084.90,110883.30,111037.20,485.870,1760993999999,53915013.87530,20739,206.197,22880888.38940,0
1760994000000,111037.20,111197.00,110966.70,110966.70,610.623,1760994899999,67838731.99590,22155,369.495,41048264.46010,0
1760994900000,110966.70,110966.80,110722.70,110823.90,513.190,1760995799999,56890724.54650,16655,176.535,19568943.63340,0
1760995800000,110823.80,110825.30,110588.80,110622.80,690.002,1760996699999,76355361.64230,13053,273.038,30212121.19810,0
1760996700000,110622.90,110624.10,110385.00,110506.90,929.767,1760997599999,102727033.47540,22073,355.400,39262967.17110,0
1760997600000,110506.80,110627.30,110355.00,110607.30,566.625,1760998499999,62590622.91720,23484,327.573,36183523.64130,0
1760998500000,110607.20,110731.90,110607.20,110608.20,422.388,1760999399999,46737541.62700,15924,236.581,26176867.23400,0
1760999400000,110608.10,110808.80,110604.80,110779.70,308.538,1761000299999,34167098.82150,14883,181.227,20067835.29410,0
1761000300000,110779.70,110792.40,110662.30,110731.50,264.290,1761001199999,29266320.13480,11354,130.500,14451203.79940,0
1761001200000,110731.50,110765.80,110499.90,110524.50,374.696,1761002099999,41448706.94240,16851,170.850,18901058.73410,0
1761002100000,110524.50,110729.00,110465.60,110706.20,512.343,1761002999999,56656841.45120,19586,332.142,36731566.53650,0
1761003000000,110706.20,110706.20,110507.00,110507.10,558.543,1761003899999,61780516.15390,22138,224.734,24855220.62560,0
1761003900000,110507.10,110612.70,110458.10,110469.90,499.462,1761004799999,55200997.61900,18370,283.696,31354615.84550,0
1761004800000,110469.90,110470.00,110097.40,110110.00,1438.110,1761005699999,158625037.79790,38338,522.181,57598727.19970,0
1761005700000,110110.00,110368.70,110110.00,110270.10,543.969,1761006599999,59976502.18930,29361,316.007,34841845.27030,0
1761006600000,110270.10,110453.80,110207.40,110440.50,468.959,1761007499999,51750550.82220,23695,287.064,31678153.09440,0
1761007500000,110440.40,110486.30,110346.30,110399.00,550.865,1761008399999,60825037.33920,20005,259.368,28640564.33760,0
1761008400000,110399.10,110438.90,110058.00,110072.10,1088.914,1761009299999,120034483.10070,37046,455.413,50207522.59950,0
1761009300000,110072.10,110251.20,110064.00,110224.50,346.525,1761010199999,38169599.66850,18592,185.995,20485420.68150,0
1761010200000,110224.50,110255.30,110035.00,110050.10,513.937,1761011099999,56594452.52170,21604,203.017,22358269.45690,0
