open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
1761039000000,1067.220,1068.410,1066.450,1067.510,4585.31,1761039899999,4894098.73330,9378,2278.60,2431918.36310,0
1761039900000,1067.510,1068.950,1067.350,1068.850,6299.55,1761040799999,6729383.03420,9654,3849.54,4112194.06310,0
1761040800000,1068.850,1070.950,1068.090,1068.880,7484.19,1761041699999,8004514.44130,13270,3562.58,3809969.76210,0
1761041700000,1068.880,1069.230,1065.820,1066.960,5471.53,1761042599999,5838263.70750,11357,2865.67,3057544.18130,0
1761042600000,1066.970,1072.630,1066.900,1071.660,10354.32,1761043499999,11087287.14010,17021,5329.16,5706262.28450,0
1761043500000,1071.670,1077.820,1071.670,1075.170,20702.12,1761044399999,22259890.00590,26044,11612.08,12486093.71590,0
1761044400000,1075.160,1076.170,1072.760,1074.640,11973.60,1761045299999,12867546.29290,15151,4953.19,5322849.90180,0
1761045300000,1074.630,1077.590,1073.720,1076.520,8599.69,1761046199999,9256676.42330,13518,5543.82,5967709.20070,0
1761046200000,1076.510,1079.000,1075.590,1077.640,9934.11,1761047099999,10705824.13060,13924,5816.82,6268750.30760,0
1761047100000,1077.640,1079.710,1076.280,1076.400,10561.28,1761047999999,11387168.70930,13267,5535.41,5969174.57110,0
1761048000000,1076.400,1078.230,1075.470,1076.020,6319.58,1761048899999,6803142.63110,13528,3007.85,3238063.46620,0
1761048900000,1076.010,1084.210,1075.590,1081.380,21481.48,1761049799999,23233871.72310,28485,12416.28,13428044.45370,0
1761049800000,1081.370,1083.580,1078.460,1083.100,9878.10,1761050699999,10677618.59300,18067,5111.26,5526159.07060,0
1761050700000,1083.110,1083.620,1076.470,1076.930,10981.74,1761051599999,11856647.87910,19901,4306.44,4650165.20500,0
1761051600000,1076.800,1079.190,1071.450,1075.060,18253.19,1761052499999,19639092.94130,29432,7731.92,8320430.28400,0
1761052500000,1075.070,1077.000,1073.530,1076.730,8222.40,1761053399999,8842814.59930,16579,4946.20,5319479.38380,0
1761053400000,1076.730,1078.870,1071.320,1072.820,12056.94,1761054299999,12956598.33780,26587,5869.98,6307958.04240,0
1761054300000,1072.810,1072.810,1068.300,1071.570,16908.33,1761055199999,18097758.72510,27660,7507.09,8036431.00880,0
1761055200000,1071.570,1085.390,1071.050,1085.220,28484.99,1761056099999,30758347.56760,40530,14984.60,16179810.41170,0
1761056100000,1085.220,1092.690,1081.430,1083.000,47093.42,1761056999999,51226006.51430,57823,24392.53,26539555.86680,0
1761057000000,1083.020,1087.470,1082.890,1085.390,13360.50,1761057899999,14504897.99210,26935,7759.92,8424879.14230,0
1761057900000,1085.390,1101.280,1083.000,1100.470,58493.87,1761058799999,64037253.21890,56491,33820.29,37035040.88130,0
1761058800000,1100.470,1103.590,1091.330,1098.080,61583.49,1761059699999,67656814.65700,68706,28286.33,31087025.40300,0
1761059700000,1098.070,1108.760,1097.100,1104.530,37485.40,1761060599999,41352666.53580,48759,20413.62,22518604.35930,0
1761060600000,1104.520,1111.000,1098.760,1110.740,43162.18,1761061499999,47706237.55970,50491,20010.65,22124167.69000,0
1761061500000,1110.750,1114.650,1108.940,1111.910,39833.23,1761062399999,44301433.32540,47275,18548.78,20632864.19870,0
1761062400000,1111.900,1113.300,1103.580,1110.490,40558.55,1761063299999,44976331.32900,47428,18863.36,20920015.26890,0
1761063300000,1110.490,1111.030,1105.600,1106.110,24343.87,1761064199999,26981640.81790,33415,10801.83,11971838.05710,0
1761064200000,1106.110,1107.640,1100.350,1103.160,35092.66,1761065099999,38743785.15650,39525,13837.58,15278582.10810,0
1761065100000,1103.160,1105.680,1088.280,1091.000,51333.51,1761065999999,56336174.89590,51710,19240.30,21126146.88770,0
1761066000000,1091.020,1096.490,1087.340,1090.540,42760.65,1761066899999,46708918.03770,53385,20236.22,22111357.89570,0
1761066900000,1090.540,1091.650,1080.550,1090.340,44083.75,1761067799999,47880186.10210,57253,21208.77,23038011.93850,0
1761067800000,1090.340,1094.800,1088.150,1093.840,15585.07,1761068699999,17010485.88590,30099,8017.90,8753298.86080,0
1761068700000,1093.850,1095.240,1090.470,1091.130,10252.69,1761069599999,11206426.31070,20258,4358.79,4765472.21860,0
1761069600000,1091.140,1094.050,1087.760,1089.290,11681.06,1761070499999,12745248.46780,24711,4919.23,5367763.14770,0
1761070500000,1089.290,1092.660,1087.700,1089.970,7002.47,1761071399999,7632874.21410,18304,3453.77,3765013.36950,0
1761071400000,1089.970,1090.570,1085.900,1088.660,7317.81,1761072299999,7964381.64330,17969,3056.11,3326011.64970,0
1761072300000,1088.650,1093.450,1088.630,1092.420,5883.48,1761073199999,6423235.16930,13817,3374.68,3684208.47820,0
1761073200000,1092.430,1095.000,1091.290,1094.890,4616.52,1761074099999,5047786.54040,12913,2477.64,2709193.08200,0
1761074100000,1094.910,1095.950,1091.100,1092.340,7320.84,1761074999999,8005967.07670,14689,3545.79,3878868.88330,0
1761075000000,1092.330,1093.130,1090.070,1092.180,4822.24,1761075899999,5264911.32810,13369,2683.71,2930092.02450,0
1761075900000,1092.180,1093.630,1089.580,1089.770,5504.15,1761076799999,6010262.72420,13321,3043.30,3323552.35190,0
1761076800000,1089.770,1091.110,1085.790,1086.850,9234.50,1761077699999,10052246.57920,19322,4379.25,4767290.29470,0
1761077700000,1086.850,1087.590,1078.020,1082.690,21044.94,1761078599999,22763401.80890,32830,8744.09,9459476.90020,0
1761078600000,1082.700,1084.950,1080.170,1083.860,7751.15,1761079499999,8392842.43880,17271,3514.68,3805184.89710,0
1761079500000,1083.860,1084.540,1079.900,1081.720,6515.59,1761080399999,7050457.88100,13697,3037.77,3287500.88320,0
1761080400000,1081.710,1083.560,1080.630,1083.340,5569.99,1761081299999,6030325.34400,13106,3006.73,3255289.08420,0
1761081300000,1083.340,1084.290,1070.490,1075.930,24727.63,1761082199999,26580649.02660,35018,11453.42,12310974.98010,0
1761082200000,1075.940,1079.840,1074.070,1079.840,6410.90,1761083099999,6906989.48810,12391,3668.11,3952161.19050,0
1761083100000,1079.840,1080.910,1078.670,1080.790,2863.71,1761083999999,3092506.34380,7408,1326.50,1432519.88940,0
1761084000000,1080.800,1081.660,1074.920,1077.680,9106.06,1761084899999,9818656.54570,16944,3909.99,4215629.40370,0
1761084900000,1077.670,1078.480,1069.810,1070.000,10504.03,1761085799999,11269653.91160,19634,4726.58,5073008.44690,0
